nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;ibua;costo;stock_minino;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
FORRO ESPACE;;;;;;899;0;2396;2396;0;0;2222.222222;2222.222222;0;0;0;0;2222.222222;5;;;;1;7.252828789;TRUE;CACHARROS;GENERICA;;15111.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO LUJO SO COOL IP 15 PRO;;;;;;1000;0;4792;4792;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;;;;1;7.252828789;TRUE;CACHARROS;GENERICA;;17472.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FREIDORA DIGITAL TG338;;4056;;;;1000;0;191667;191667;0;0;177777.7778;177777.7778;0;0;0;0;177777.7778;5;;;;1;7.246538122;TRUE;CACHARROS;GENERICA;;201638.8889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
GAME BOY SUP;;6227;;;;1065;0;39495;39494.95652;0;;32000;32000;0;0;0;0;32000;5;;;;1;18.97699651;TRUE;CACHARROS;GENERICA;;38250;0;0;0;;INTEGRAL;55368;;;Estandar
GAME PLAYER G5;;6228;;;;1000;0;33542;33542;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;45805.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
GRAMERA PEQUEÑA MH-500;;4066;;;;997;0;10182;10182;0;0;9444.444444;9444.444444;0;0;0;0;9444.444444;5;;;;1;7.243719854;TRUE;CACHARROS;GENERICA;;22784.72222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HERRAMIENTA 25DT-102;;7032;;;;1000;0;273125;273125;0;0;253333.3333;253333.3333;0;0;0;0;253333.3333;5;;;;1;7.246376812;TRUE;CACHARROS;GENERICA;;281916.6667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HERRAMIENTA 25DT-103;;7034;;;;1000;0;225208;225208;0;0;208888.8889;208888.8889;0;0;0;0;208888.8889;5;;;;1;7.246239526;TRUE;CACHARROS;GENERICA;;234694.4444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HERRAMIENTA 25DT-109;;7035;;;;1012;0;75469;75469;0;0;70000;70000;0;0;0;0;70000;5;;;;1;7.246684069;TRUE;CACHARROS;GENERICA;;87125;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-110;;7036;;;;1000;0;309063;309063;0;0;286666.6667;286666.6667;0;0;0;0;286666.6667;5;;;;1;7.246526868;TRUE;CACHARROS;GENERICA;;317333.3333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HIDROLAVADORA 8106;;7039;;;;996;0;112366;112366;0;0;104500;104500;0;0;0;0;104500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;74138.88889;0;0;0;;JOMILUX;34545;;;Estandar
HOLDER DE LUJO PARA CARRO 15W;;6240;;;;999;0;42167;42167;0;0;39111.11111;39111.11111;0;0;0;0;39111.11111;5;;;;1;7.247110036;TRUE;CACHARROS;GENERICA;;54305.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER DE MESA L311;;6241;;;;1000;0;2276;2276;0;0;2111.111111;2111.111111;0;0;0;0;2111.111111;5;;;;1;7.244678774;TRUE;CACHARROS;GENERICA;;14993.05556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER HARVIE SPC 900;;6501;;;;1007;0;4792;4792;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;;;;1;7.252828798;TRUE;CACHARROS;GENERICA;;17472.22222;0;0;0;;HARVIC;333333333333;;;Estandar
HOLDER HARVIE SPC 903;;6246;;;;999;0;15573;15573;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;28097.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER LONA MOTO L15;;6248;;;;988;0;12219;12219;0;0;11333.33333;11333.33333;0;0;0;0;11333.33333;5;;;;1;7.248274545;TRUE;CACHARROS;GENERICA;;24791.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER MANITO;;6249;;;;998;0;1917;1917;0;0;1777.777778;1777.777778;0;0;0;0;1777.777778;5;;;;1;7.262505071;TRUE;CACHARROS;GENERICA;;14638.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER METALICO PARA COMPITADOR N18;;6250;;;;996;0;12219;12219;0;0;11333.33333;11333.33333;0;0;0;0;11333.33333;5;;;;1;7.248274545;TRUE;CACHARROS;GENERICA;;24791.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER PARA BICICLETA C1;;6253;;;;996;0;9823;9823;0;0;9111.111111;9111.111111;0;0;0;0;9111.111111;5;;;;1;7.247163686;TRUE;CACHARROS;GENERICA;;22430.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER PARA CELULAR 235-X68;;6254;;;;1000;0;16771;16771;0;0;15555.55556;15555.55556;0;0;0;0;15555.55556;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;29277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER SUPERBIKE BRACKET;;6263;;;;1000;0;34141;34141;0;0;31666.66667;31666.66667;0;0;0;0;31666.66667;5;;;;1;7.247395604;TRUE;CACHARROS;GENERICA;;46395.83333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HOLDER XL MOTO CHD-983;;6264;;;;996;0;9703;9703;0;0;9000;9000;0;0;0;0;9000;5;;;;1;7.245181903;TRUE;CACHARROS;GENERICA;;22312.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HUMIFICADOR ASTRONAUTA XM66;;4082;;;;1000;0;12219;12219;0;0;11333.33333;11333.33333;0;0;0;0;11333.33333;5;;;;1;7.248274545;TRUE;CACHARROS;GENERICA;;24791.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
HUMIFICADOR JQ-11;;4084;;;;1000;0;42167;42167;0;0;39111.11111;39111.11111;0;0;0;0;39111.11111;5;;;;1;7.247110036;TRUE;CACHARROS;GENERICA;;54305.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
INFLADOR DE CARRO CAJA BLANCA CZX-3668;;7041;;;;999;0;64688;64688;0;0;60000;60000;0;0;0;0;60000;5;;;;1;7.247093742;TRUE;CACHARROS;GENERICA;;76500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
INTERCOMUNICADOR PARLANTE K-06;;6268;;;;997;0;55104;55104;0;0;51111.11111;51111.11111;0;0;0;0;51111.11111;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;67055.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
KIT DE VIDEO;;6271;;;;999;0;21563;21563;0;0;20000;20000;0;0;0;0;20000;5;;;;1;7.24852757;TRUE;CACHARROS;GENERICA;;34000;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
KIT DIADEMA CON RELOJ SMART D-P9;;6272;;;;998;0;70078;70078;0;0;65000;65000;0;0;0;0;65000;5;;;;1;7.246211364;TRUE;CACHARROS;GENERICA;;81812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
KIT GAMER 91-T-1;;6273;;;;1000;0;38333;38333;0;0;35555.55556;35555.55556;0;0;0;0;35555.55556;5;;;;1;7.245570251;TRUE;CACHARROS;GENERICA;;50527.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
KTS AIRPODS 2DA GENERACION;;;;;;1000;0;16771;16771;0;0;15555.55556;15555.55556;0;0;0;0;15555.55556;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;29277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA AT-1002;;4092;;;;998;0;31745;31745;0;0;29444.44444;29444.44444;0;0;0;0;29444.44444;5;;;;1;7.246985527;TRUE;CACHARROS;GENERICA;;44034.72222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LD-3059;;4101;;;;998;0;15573;15573;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;28097.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LED AY-49D;;4103;;;;997;0;13776;13776;0;0;12777.77778;12777.77778;0;0;0;0;12777.77778;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;26326.38889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LED CL 7359;;4104;;;;1000;0;191667;191667;0;0;177777.7778;177777.7778;0;0;0;0;177777.7778;5;;;;1;7.246538122;TRUE;CACHARROS;GENERICA;;201638.8889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LED DE MESA CON CUERPO FLEXIBLE. SACAPUNTAS Y CABLE DECARGA LD-3058;;4106;;;;1000;0;15573;15573;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;28097.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LED DE MESA CON CUERPO FLEXIBLE. SACAPUNTAS Y CABLE DECARGA LD-3058B;;4107;;;;1000;0;15573;15573;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;28097.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA LED-3093;;4111;;;;1000;0;28750;28750;0;0;26666.66667;26666.66667;0;0;0;0;26666.66667;5;;;;1;7.246376812;TRUE;CACHARROS;GENERICA;;41083.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA MUÑECO GRANDE;;4115;;;;1000;0;13177;13177;0;0;12222.22222;12222.22222;0;0;0;0;12222.22222;5;;;;1;7.245790224;TRUE;CACHARROS;GENERICA;;25736.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA MUÑECO PEQUEÑO;;4116;;;;1000;0;10781;10781;0;0;10000;10000;0;0;0;0;10000;5;;;;1;7.244225953;TRUE;CACHARROS;GENERICA;;23375;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA PROYECTOR CONEJO ASTRONAUTA;;4119;;;;999;0;27552;27552;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;39902.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE A017;;4120;;;;1000;0;38573;38573;0;0;35777.77778;35777.77778;0;0;0;0;35777.77778;5;;;;1;7.246577197;TRUE;CACHARROS;GENERICA;;50763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE EGOGO K-1700;;4121;;;;1000;0;38573;38573;0;0;35777.77778;35777.77778;0;0;0;0;35777.77778;5;;;;1;7.246577197;TRUE;CACHARROS;GENERICA;;50763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE K-1155;;4122;;;;1000;0;38573;38573;0;0;35777.77778;35777.77778;0;0;0;0;35777.77778;5;;;;1;7.246577197;TRUE;CACHARROS;GENERICA;;50763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE K-1156;;4123;;;;1000;0;38573;38573;0;0;35777.77778;35777.77778;0;0;0;0;35777.77778;5;;;;1;7.246577197;TRUE;CACHARROS;GENERICA;;50763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA RECARGABLE K-1181;;4124;;;;999;0;38573;38573;0;0;35777.77778;35777.77778;0;0;0;0;35777.77778;5;;;;1;7.246577197;TRUE;CACHARROS;GENERICA;;50763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA SOLAR EMERGENCY CHARGING;;4133;;;;1000;0;19167;19167;0;0;17777.77778;17777.77778;0;0;0;0;17777.77778;5;;;;1;7.24798989;TRUE;CACHARROS;GENERICA;;31638.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARA TIPO MOLINO;;4135;;;;1000;0;19167;19167;0;0;17777.77778;17777.77778;0;0;0;0;17777.77778;5;;;;1;7.24798989;TRUE;CACHARROS;GENERICA;;31638.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARAS DE UÑAS S7YC;;1023;;;;998;0;47917;47917;0;0;44444.44444;44444.44444;0;0;0;0;44444.44444;5;;;;1;7.24702205;TRUE;CACHARROS;GENERICA;;59972.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAMPARAS Y1 PRO;;1024;;;;1000;0;45521;45521;0;0;42222.22222;42222.22222;0;0;0;0;42222.22222;5;;;;1;7.246716412;TRUE;CACHARROS;GENERICA;;57611.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAPIZ OPTICO BATRI;;6276;;;;999;0;30188;30188;0;0;28000;28000;0;0;0;0;28000;5;;;;1;7.247913078;TRUE;CACHARROS;GENERICA;;42500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LAPIZ PUNTA PLASTICA UNIVERSAL CON PANTALLA;;6278;;;;1000;0;22760;22760;0;0;21111.11111;21111.11111;0;0;0;0;21111.11111;5;;;;1;7.244678774;TRUE;CACHARROS;GENERICA;;35180.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LICUADORA;;4137;;;;999;0;92719;92719;0;0;86000;86000;0;0;0;0;86000;5;;;;1;7.246626905;TRUE;CACHARROS;GENERICA;;104125;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 2208;;7045;;;;999;0;8984;8984;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;;;;1;7.242505194;TRUE;CACHARROS;GENERICA;;21604.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 530-4;;7047;;;;997;0;18328;18328;0;0;17000;17000;0;0;0;0;17000;5;;;;1;7.245744216;TRUE;CACHARROS;GENERICA;;30812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 535;;7048;;;;995;0;6589;6589;0;0;6111.111111;6111.111111;0;0;0;0;6111.111111;5;;;;1;7.252828789;TRUE;CACHARROS;GENERICA;;19243.05556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 625;;7049;;;;989;0;12938;12938;0;0;12000;12000;0;0;0;0;12000;5;;;;1;7.249961354;TRUE;CACHARROS;GENERICA;;25500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 627;;7050;;;;998;0;15573;15573;0;0;14444.44444;14444.44444;0;0;0;0;14444.44444;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;28097.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA 856;;7051;;;;1000;0;25875;25875;0;0;24000;24000;0;0;0;0;24000;5;;;;1;7.246376812;TRUE;CACHARROS;GENERICA;;38250;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA C01;;7053;;;;1000;0;16771;16771;0;0;15555.55556;15555.55556;0;0;0;0;15555.55556;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;29277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA DE MANO NT-L3188;;7056;;;;1000;0;29948;29948;0;0;27777.77778;27777.77778;0;0;0;0;27777.77778;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;42263.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA DE MANO NT-L3199;;7057;;;;1030;0;19167;19167;0;0;16500;16500;0;0;0;0;16500;5;;;;1;13.91454062;TRUE;CACHARROS;GENERICA;;31638.88889;0;0;0;;TECNOLOGIA TC;333322;;;Estandar
LINTERNA HW 168;;7060;;;;1000;0;13776;13776;0;0;12777.77778;12777.77778;0;0;0;0;12777.77778;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;26326.38889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA L-41;;7061;;;;1010;0;10781;10781;0;0;11000;11000;0;0;0;0;11000;5;;;;1;-2.031351452;TRUE;CACHARROS;GENERICA;;23375;0;0;0;;ZUM ZUM;826282;;;Estandar
LINTERNA TY 8925A;;7067;;;;1000;0;18568;18568;0;0;17222.22222;17222.22222;0;0;0;0;17222.22222;5;;;;1;7.247833788;TRUE;CACHARROS;GENERICA;;31048.61111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LINTERNA Z05;;7068;;;;1000;0;25156;25156;0;0;23333.33333;23333.33333;0;0;0;0;23333.33333;5;;;;1;7.245455027;TRUE;CACHARROS;GENERICA;;37541.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LLAVEROS LABUBU;;5057;;;;996;0;15813;15813;0;0;14666.66667;14666.66667;0;0;0;0;14666.66667;5;;;;1;7.24930964;TRUE;CACHARROS;GENERICA;;28333.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LOCALIZADOR HGP-MG 80;;6282;;;;1000;0;29948;29948;0;0;27777.77778;27777.77778;0;0;0;0;27777.77778;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;42263.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LUCUADORA 2 VASOS HP-22;;4143;;;;1000;0;26354;26354;0;0;24444.44444;24444.44444;0;0;0;0;24444.44444;5;;;;1;7.245790224;TRUE;CACHARROS;GENERICA;;38722.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
LUZ LED AY-83;;6287;;;;1046;0;18568;18568;0;0;14300;14300;0;0;0;0;14300;5;;;;1;22.98578199;TRUE;CACHARROS;GENERICA;;31048.61111;0;0;0;;THOMAX;769878;;;Estandar
MAAJEADOR PARA PIES;;1026;;;;1000;0;12938;12938;0;0;12000;12000;0;0;0;0;12000;5;;;;1;7.249961354;TRUE;CACHARROS;GENERICA;;25500;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MANGUERA 15M;;7072;;;;1000;0;13776;13776;0;0;12777.77778;12777.77778;0;0;0;0;12777.77778;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;26326.38889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MANGUERA 30M;;7073;;;;1000;0;23958;23958;0;0;22222.22222;22222.22222;0;0;0;0;22222.22222;5;;;;1;7.245086308;TRUE;CACHARROS;GENERICA;;36361.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MANOS LIBRES BLUETOOTH BT-543II;;;;;;1450;0;24078;24078;0;0;22333.33333;22333.33333;0;0;0;0;22333.33333;5;;;;1;7.245895286;TRUE;CACHARROS;GENERICA;;36479.16667;0;0;0;;HARVIC;333333333333;;;Estandar
AUDIFONOS DE CONDUCCION HARVIC BT-560;;6042;;;;996;0;65885;65885;0;0;61111.11111;61111.11111;0;0;0;0;61111.11111;5;;;;1;7.245790224;TRUE;CACHARROS;GENERICA;;77680.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MANOS LIBRES Y RELOJ ANIMADO;;;;;;1000;0;41927;41927;0;0;38888.88889;38888.88889;0;0;0;0;38888.88889;5;;;;1;7.246192456;TRUE;CACHARROS;GENERICA;;54069.44444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA AFEITADORA;;8005;;;;999;0;131771;131771;0;0;122222.2222;122222.2222;0;0;0;0;122222.2222;5;;;;1;7.246494128;TRUE;CACHARROS;GENERICA;;142611.1111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA AFEITADORA SHAVER VGR V-357;;8006;;;;999;0;63490;63490;0;0;58888.88889;58888.88889;0;0;0;0;58888.88889;5;;;;1;7.246985527;TRUE;CACHARROS;GENERICA;;75319.44444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA CONTADORA BILLETES MT615;;8009;;;;1000;0;149740;149740;0;0;138888.8889;138888.8889;0;0;0;0;138888.8889;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;160319.4444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA CONTADORA BILLETES MT616;;8010;;;;1000;0;161719;161719;0;0;150000;150000;0;0;0;0;150000;5;;;;1;7.246520199;TRUE;CACHARROS;GENERICA;;172125;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA DE MOTILAR 065;;8011;;;;1000;0;29948;29948;0;0;27777.77778;27777.77778;0;0;0;0;27777.77778;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;42263.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA DE MOTILAR PATILLERA YT-08;;8012;;;;1021;0;11979;11979;0;0;10450;10450;0;0;0;0;10450;5;;;;1;12.76400367;TRUE;CACHARROS;GENERICA;;24555.55556;0;0;0;;TECNOLOGIA TC;333322;;;Estandar
MAQUINA DE MOTILAR PATILLERA YT-10;;8013;;;;1025;0;11979;11979;0;0;10450;10450;0;0;0;0;10450;5;;;;1;12.76400367;TRUE;CACHARROS;GENERICA;;24555.55556;0;0;0;;TECNOLOGIA TC;333322;;;Estandar
MAQUINA DE PELUQUIAR VBT-999;;8017;;;;1000;0;20365;20365;0;0;18888.88889;18888.88889;0;0;0;0;18888.88889;5;;;;1;7.248274545;TRUE;CACHARROS;GENERICA;;32819.44444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA MOTILAR VGR V678;;8034;;;;999;0;51510;51510;0;0;47777.77778;47777.77778;0;0;0;0;47777.77778;5;;;;1;7.245626523;TRUE;CACHARROS;GENERICA;;63513.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA PARA CORTAR CABELLOS RE-3005;;8035;;;;1000;0;57500;57500;0;0;53333.33333;53333.33333;0;0;0;0;53333.33333;5;;;;1;7.246376812;TRUE;CACHARROS;GENERICA;;69416.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA PULIDORA DE UÑAS MERCEDES 2000;;8048;;;;998;0;31146;31146;0;0;28888.88889;28888.88889;0;0;0;0;28888.88889;5;;;;1;7.246873149;TRUE;CACHARROS;GENERICA;;43444.44444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA SHAVER VGR V-350;;8049;;;;1000;0;73073;73073;0;0;67777.77778;67777.77778;0;0;0;0;67777.77778;5;;;;1;7.246482589;TRUE;CACHARROS;GENERICA;;84763.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MAQUINA VGR;;8062;;;;1000;0;222813;222813;0;0;206666.6667;206666.6667;0;0;0;0;206666.6667;5;;;;1;7.246584954;TRUE;CACHARROS;GENERICA;;232333.3333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MASAJEADOR 041-1;;4147;;;;1000;0;50313;50313;0;0;46666.66667;46666.66667;0;0;0;0;46666.66667;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;62333.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MASAJEADOR ES-1081;;4148;;;;1000;0;39531;39531;0;0;36666.66667;36666.66667;0;0;0;0;36666.66667;5;;;;1;7.245790224;TRUE;CACHARROS;GENERICA;;51708.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MASAJEADOR MA-860;;4149;;;;1000;0;10781;10781;0;0;10000;10000;0;0;0;0;10000;5;;;;1;7.244225953;TRUE;CACHARROS;GENERICA;;23375;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MASAJEADOR MD-02;;4151;;;;973;0;22760;22760;0;0;21111.11111;21111.11111;0;0;0;0;21111.11111;5;;;;1;7.244678774;TRUE;CACHARROS;GENERICA;;35180.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MASAJEADOR PELVICO 37-5;;10001;;;;994;0;33542;33542;0;0;31111.11111;31111.11111;0;0;0;0;31111.11111;5;;;;1;7.247298578;TRUE;CACHARROS;GENERICA;;45805.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MEGAFONO ML-918L;;6291;;;;1000;0;35938;35938;0;0;33333.33333;33333.33333;0;0;0;0;33333.33333;5;;;;1;7.247667279;TRUE;CACHARROS;GENERICA;;48166.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MICROFONO INAAMBRICO MCS-590;;6303;;;;1010;0;71875;71875;0;0;66666.66667;66666.66667;0;0;0;0;66666.66667;5;;;;1;7.246376811;TRUE;CACHARROS;GENERICA;;83583.33333;0;0;0;;HARVIC;333333333333;;;Estandar
MICROFONO INAAMBRICO MCS-591;;6304;;;;1000;0;89844;89844;0;0;83333.33333;83333.33333;0;0;0;0;83333.33333;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;101291.6667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MICROFONO INALAMBRICO MCS-593;;6306;;;;999;0;113922;113922;0;0;105666.6667;105666.6667;0;0;0;0;105666.6667;5;;;;1;7.246478585;TRUE;CACHARROS;GENERICA;;125020.8333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MICROFONO NIÑOS X3;;6311;;;;1000;0;27552;27552;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;39902.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MICROFONO VOCAL VERDE;;6317;;;;1000;0;14974;14974;0;0;13888.88889;13888.88889;0;0;0;0;13888.88889;5;;;;1;7.246634908;TRUE;CACHARROS;GENERICA;;27506.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MICROFONO WIRELESS MMD F31;;6319;;;;1000;0;239583;239583;0;0;222222.2222;222222.2222;0;0;0;0;222222.2222;5;;;;1;7.246247763;TRUE;CACHARROS;GENERICA;;248861.1111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI CAMARA A9;;6323;;;;1000;0;20365;20365;0;0;18888.88889;18888.88889;0;0;0;0;18888.88889;5;;;;1;7.248274545;TRUE;CACHARROS;GENERICA;;32819.44444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI DONERA 610;;4155;;;;998;0;27552;27552;0;0;25555.55556;25555.55556;0;0;0;0;25555.55556;5;;;;1;7.24609627;TRUE;CACHARROS;GENERICA;;39902.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI IMPRESORA PORTATIL;;6326;;;;1000;0;65885;65885;0;0;61111.11111;61111.11111;0;0;0;0;61111.11111;5;;;;1;7.245790224;TRUE;CACHARROS;GENERICA;;77680.55556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI MAQUINA SELLADO J24121;;4158;;;;1000;0;8385;8385;0;0;7777.777778;7777.777778;0;0;0;0;7777.777778;5;;;;1;7.241767707;TRUE;CACHARROS;GENERICA;;21013.88889;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
MINI RELOJ 2 MANILLAS S9;;216;;;;998;0;49115;49115;0;0;45555.55556;45555.55556;0;0;0;0;45555.55556;5;;;;1;7.247163686;TRUE;CACHARROS;GENERICA;;61152.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
